datetime,hour,sentiment,user_id,user_lang,user_location,tweet
2018-08-30 17:19:49-07:00,17,neutral,773561146792116225,en,none,RT Survive and Advance The Life of a Community Manager starts in 30 minutes in room 212 #OSsummit
2018-08-30 17:19:42-07:00,17,positive,9309912,en,Portland OR,"""Make it fun to do the right thing."" - from on #OpenSource diversity programs at #OSSummit"
2018-08-30 17:18:33-07:00,17,positive,11850752,en,Concord CA USA,Got to love these sort of physical security failures A variation of the saying about locking all the windows but l..
2018-08-30 17:18:31-07:00,17,positive,14898461,en,Boston USA,"Lauren Britton and _velo sharing some great knowledge on successful #opensource practices! Do your prep work,.."
2018-08-30 17:17:54-07:00,17,positive,773561146792116225,en,none,RT News from #OSSummit Corporate open source programs are becoming mainstream 53 of companies have an open source program or...
2018-08-30 17:17:30-07:00,17,neutral,256768216,en,Milky Way Galaxy,"RT Exploring the benefits &amp challenges of adopting ""official #OpenSource diversity programs like with ..."
2018-08-30 17:17:22-07:00,17,positive,773561146792116225,en,none,RT How Writing can Change Your Career for the Better ( in 1 da...
2018-08-30 17:17:10-07:00,17,neutral,95570886,en,Seattle WA,#BOSH is your release engineering toolchain for distributed systems like and ...
2018-08-30 17:16:25-07:00,17,positive,2644418021,en,Kihei HI,RT Honored to be a part of this important and valuable team featuring the amazing and ...
2018-08-30 17:15:48-07:00,17,neutral,3836093954,en,Republic of Korea,RT Novotny Google is providing $9 million of cloud computing power to enable anyone in the community to do infrastructur...
2018-08-30 17:15:45-07:00,17,positive,2644418021,en,Kihei HI,"RT ""Allies are crucial no one succeeds alone ""Stop just talking about it actively go out there and recru..."
2018-08-30 17:14:25-07:00,17,neutral,7553942,en,Denver CO,Trash Panda [? illustrative slides #ossummit
2018-08-30 17:14:23-07:00,17,positive,32167968,en,Los Angeles CA,RT If there are not enough images of under represented people in tech easy to not believe that you can be one #O...
2018-08-30 17:14:23-07:00,17,neutral,11736872,en,Boston MA,"RT Exploring the benefits &amp challenges of adopting ""official #OpenSource diversity programs like with ..."
2018-08-30 17:13:43-07:00,17,neutral,9309912,en,Portland OR,"Exploring the benefits &amp challenges of adopting ""official #OpenSource diversity programs like with.."
2018-08-30 17:13:04-07:00,17,neutral,505624877,en,Sunnyvale CA,RT Fluent Bit v0.14.1 is out release notes #ossummit #kubernetes #logging #embedded #docker
2018-08-30 17:11:40-07:00,17,neutral,256768216,en,Milky Way Galaxy,RT Of you did not visit the #RedHat booth at #OSSummit yet you should do so soon otherwise we'll be out of socks
2018-08-30 17:11:27-07:00,17,positive,11736872,en,Boston MA,mentoring works success metrics after nearly 500 participants ..
2018-08-30 17:11:20-07:00,17,neutral,256768216,en,Milky Way Galaxy,From boxcar to proctor to now imhotep analytics walks us through each consecutive experience he's h..
2018-08-30 17:11:18-07:00,17,positive,95570886,en,Seattle WA,Nice look at the security entry points of via #OSSummit
2018-08-30 17:10:43-07:00,17,neutral,2465301623,en,none,RT Of you did not visit the #RedHat booth at #OSSummit yet you should do so soon otherwise we'll be out of socks
2018-08-30 17:10:05-07:00,17,neutral,17652043,en,Amsterdam The Netherlands,Of you did not visit the #RedHat booth at #OSSummit yet you should do so soon otherwise we'll be out of socks
2018-08-30 17:09:54-07:00,17,positive,2791026535,en,Ottawa ON,RT Very lengthy heart to heart with Dr Cameron Seay today Somehow I have managed to attract like minded individuals at every c...
2018-08-30 17:09:40-07:00,17,positive,95570886,en,Seattle WA,Why is tricky on day 2 &amp give 3 reasons: 1 Tracking managing status of new..
2018-08-30 17:09:38-07:00,17,neutral,12486322,en,West Coast Way Singapore,"RT Q In today's world what role can technology play to address the increasing divisiveness in society says ""e..."
2018-08-30 17:08:57-07:00,17,positive,1583973696,en,Los Angeles,"RT ""We should raise our standards for what constitutes a professional software developer in terms of baseline security prac..."
2018-08-30 17:08:56-07:00,17,neutral,200278362,pt,Brazil,RT Notes from Anita Sarma's talk on gender biases embedded in open source software at #OSSummit TL;DR;...
2018-08-30 17:07:56-07:00,17,positive,256768216,en,Milky Way Galaxy,but it still wasn't enough and that with more effort into community building the project could be..
2018-08-30 17:06:40-07:00,17,neutral,84143687,es,Madrid Caceres,RT Zemlin Kubernetes and CNCF recently did a survey to show how people are using cloud native technologies That was jus...
2018-08-30 17:06:04-07:00,17,positive,256768216,en,Milky Way Galaxy,to contrast the last tweet this was the new (successful process used with Proctor which involved..
2018-08-30 17:05:54-07:00,17,positive,521108492,en,Seattle,"RT #OSSummit today you learned how Bitnami effectively runs a highly distributed (and fun team from our COO Now,..."
2018-08-30 17:05:16-07:00,17,neutral,11736872,en,Boston MA,RT Come hang out and ask us questions tomorrow at #OSSummit
2018-08-30 17:05:16-07:00,17,positive,12486322,en,West Coast Way Singapore,Nice I wish there was a url #OSSummit
2018-08-30 17:05:06-07:00,17,neutral,972288404259004418,en,London England,RT I'm looking forward to presenting the at #ossummit in Vancouver the work we've done with and Matt Treinish on a...
2018-08-30 17:04:53-07:00,17,positive,381886659,en,San Francisco Bay Area CA,"RT ""Allies are crucial no one succeeds alone ""Stop just talking about it actively go out there and recru..."
2018-08-30 17:04:36-07:00,17,neutral,2327560616,en,Portland Oregon,Thank you to of for joining us today on a livestream here at #OSSummit
2018-08-30 17:04:16-07:00,17,neutral,793351,en,London UK,Come hang out and ask us questions tomorrow at #OSSummit
2018-08-30 17:03:34-07:00,17,positive,381886659,en,San Francisco Bay Area CA,RT Honored to be a part of this important and valuable team featuring the amazing and ...
2018-08-30 17:03:10-07:00,17,neutral,11736872,en,Boston MA,RT From #YesweCode to #CallforCode a lot of insight into the value that coding can deliver for both career and community....
2018-08-30 17:02:31-07:00,17,neutral,44534577,en,Charlotte NC,From #YesweCode to #CallforCode a lot of insight into the value that coding can deliver for both career and commu..
2018-08-30 17:02:13-07:00,17,positive,3400191081,en,none,Team fun at #OSSummit
2018-08-30 17:01:18-07:00,17,positive,41486415,en,San Francisco,"#OSSummit today you learned how Bitnami effectively runs a highly distributed (and fun team from our COO,.."
2018-08-30 17:01:01-07:00,17,neutral,11736872,en,Boston MA,diversity programs that work via all the blue boxes are working #OSSummit
2018-08-30 17:00:29-07:00,17,neutral,390171807,en,Hyderabad,is hiring Head over to #OSSummit
2018-08-30 17:00:29-07:00,17,negative,256768216,en,Milky Way Galaxy,"describes his teams first attempt at open sourcing as ""Passionately incompetent and walks us thr.."
2018-08-30 17:00:13-07:00,17,positive,363924887,en,none,Tommorrow is the Last Day at #OSSummit Be sure to catch breakout sessions from our experts and stop by our booth (..
2018-08-30 16:59:02-07:00,16,positive,15488482,en,online,This is cool devs built a new rootless container tool called Stacker #OSSummit
2018-08-30 16:58:58-07:00,16,positive,713373,en,San Francisco,"RT ""We should raise our standards for what constitutes a professional software developer in terms of baseline security prac..."
2018-08-30 16:58:48-07:00,16,positive,390171807,en,Hyderabad,Good conversations with &amp around experiences with #OSSummit
2018-08-30 16:58:13-07:00,16,positive,34952760,en,Washington D.C.,Thanks to everybody that cane out to our session on #opensource transformation and #chaosengineering [?]w security !..
2018-08-30 16:57:35-07:00,16,neutral,2806000111,en,none,RT Questions to ask before open-sourcing your company's code via #OSSummit
2018-08-30 16:57:22-07:00,16,neutral,15488482,en,online,Learning about rootless containers #OSSummit
2018-08-30 16:57:03-07:00,16,neutral,824405025778704384,en,none,"RT [? Hey #OSSummit Do you like dad jokes Are you still not sold on ""this bootcamp thing"" Well do I have a talk for yo..."
2018-08-30 16:56:58-07:00,16,neutral,256768216,en,Milky Way Galaxy,Humphrey open sourcing can attract talent to the company improve existing coding skills in the company and help..
2018-08-30 16:56:20-07:00,16,neutral,14639127,en,Minneapolis,Questions to ask before open-sourcing your company's code via #OSSummit
2018-08-30 16:55:43-07:00,16,neutral,380664370,pt,Belo Horizonte MG Brasil,RT Packed room at #OSSummit for session where he is covering the and #openSource and #mainframe htt...
2018-08-30 16:55:08-07:00,16,neutral,256768216,en,Milky Way Galaxy,Jack Humphrey from helps us learn from his mistakes when open sourcing proprietary code #OSSummit
2018-08-30 16:54:23-07:00,16,positive,381886659,en,San Francisco Bay Area CA,RT We're live now from #OSSummit discussing the Comments Clause with one of the organizers Tune in at https:/...
2018-08-30 16:54:20-07:00,16,positive,937794939861241856,en,United States,"RT IntelSecurity """"We should raise our standards for what constitutes a professional software developer in terms of.."
2018-08-30 16:54:06-07:00,16,negative,16027672,en,Portland OR,RT Wrap-up your day at #OSSummit with Lauren Britton &amp _velo's 4:50pm #OSSummit session on the secret ingredients tha...
2018-08-30 16:54:00-07:00,16,neutral,11736872,en,Boston MA,RT I wonder if they're trying to tell us something.. #OSSummit
2018-08-30 16:53:54-07:00,16,positive,11736872,en,Boston MA,"RT ""people need [community managers to help them point their passion in the right direction. #OSSummit"
2018-08-30 16:53:53-07:00,16,neutral,773561146792116225,en,none,"RT As promised slides from my #OSSummit talk ""KubeVirt Cats and Dogs living together? on using to bring virtualizati..."
2018-08-30 16:53:47-07:00,16,neutral,11736872,en,Boston MA,RT _LF Speed Networking &amp Mentoring Session #ossummit
2018-08-30 16:52:50-07:00,16,positive,580117578,en,Sacramento CA,"RT ""We should raise our standards for what constitutes a professional software developer in terms of baseline security prac..."
2018-08-30 16:52:29-07:00,16,neutral,60760075,en,San Francisco CA,. talking about the mistakes to avoid when open sourcing proprietary tech at #OSSummit NA (&amp also the b..
2018-08-30 16:51:58-07:00,16,neutral,528835778,en,Vancouver British Columbia,RT Can you find the droplet #ossummit #linuxfoundation #cloudfoundry #kulturelia
2018-08-30 16:51:10-07:00,16,positive,11736872,en,Boston MA,"RT ""We should raise our standards for what constitutes a professional software developer in terms of baseline security prac..."
2018-08-30 16:51:00-07:00,16,positive,14639127,en,Minneapolis,Looks like a great talk about to happen from #OSSummit
2018-08-30 16:50:55-07:00,16,positive,11736872,en,Boston MA,RT How Writing can Change Your Career for the Better ( in 1 da...
2018-08-30 16:50:04-07:00,16,positive,1286116932,en,none,How Writing can Change Your Career for the Better ( )..
2018-08-30 16:47:15-07:00,16,positive,4909095011,fr,none,RT Listen to the new music video . . .... #gent #Brexit #Antwerpen #Se...
2018-08-30 16:46:07-07:00,16,positive,71531021,en,Seattle WA,"RT ""mentorship can be for everyone just be nice to each other out there even across companies #commu..."
2018-08-30 16:45:28-07:00,16,positive,11736872,en,Boston MA,RT Similarly This year I'm really enjoying reading about #OSSummit from Ireland where I'm taking 2 months off to help friend...
2018-08-30 16:45:14-07:00,16,neutral,11736872,en,Boston MA,RT Can you find the droplet #ossummit #linuxfoundation #cloudfoundry #kulturelia
2018-08-30 16:45:05-07:00,16,positive,2325986834,en,Santa Clara,"""We should raise our standards for what constitutes a professional software developer in terms of baseline security.."
2018-08-30 16:44:42-07:00,16,positive,2327560616,en,Portland Oregon,We're live now from #OSSummit discussing the Comments Clause with one of the organizers Tune in at
2018-08-30 16:44:25-07:00,16,negative,521108492,en,Seattle,RT Key takeaways for remote culture from what 's done at #OSSummit
2018-08-30 16:44:12-07:00,16,neutral,2910702842,en,oakland ca,Can you find the droplet #ossummit #linuxfoundation #cloudfoundry #kulturelia
2018-08-30 16:42:10-07:00,16,negative,41486415,en,San Francisco,RT Key takeaways for remote culture from what 's done at #OSSummit
2018-08-30 16:41:40-07:00,16,positive,256768216,en,Milky Way Galaxy,RT _man Great talk by about diversity via non-traditional entries into tech As a former professional tuba player turned...
2018-08-30 16:40:37-07:00,16,neutral,9309912,en,Portland OR,"RT Q In today's world what role can technology play to address the increasing divisiveness in society says ""e..."
2018-08-30 16:39:34-07:00,16,neutral,11736872,en,Boston MA,follow-up with on bootcamps meetups mentoring she's multi-channel multi-social multi-insightful..
2018-08-30 16:39:24-07:00,16,positive,36521957,ko,none,RT Snyder One of the most useful tools for security that is free to use is 'Delete' It's hard to say no one will ever...
2018-08-30 16:38:58-07:00,16,positive,32009387,en,Quebec,RT Snyder Once upon a time there was worry that because open source code is available hackers could find vulnerabilitie...
